1	0	0.634017	0.529759	0.369285	0.263395	0.221425	0.171457	0.0869929	0.060303	0.0644198	0.0442097	0.0344266	0.0319202	0.00904578	-0.00213883	0.00164477	0.0111977	0.00358548	-0.00581479	0.00126353	0.0140605	0.00993245	-0.0029672	-0.00716902	0.0143172	-0.00725346	-0.00426442	0.0054125	0.00950573	-0.00409566	0.0101949	0.0117538	-0.0180432	0.00934095	0.0188552	-0.000240492	-0.0117685	0.026212	0.00528333	-0.0137006	-0.00529069	-0.016232	-0.0112771	-0.00399795	0.00783675	-0.00106625	0.0191267	0.0244196	-0.00902788	0.0125704	0.0213686	-0.00530049	-0.0278745	-0.00566571	-0.00508791	0.00895472	-0.0113343	0.00417978	-0.0112751	-0.0111213	-0.0103899	-0.0109995	-0.0201364	-0.00711098	-0.0100196	0.00402547	-0.00891201	-0.00268976	-0.0172106	-0.00111513	-0.00314957	-0.0169019	-0.020219	0.015147	-0.00581708	0.00644653	0.0267177	-0.00808833	0.0209909	-0.0176071	-0.00813845	-0.00985454	0.00304834	-0.0113927	0.00715243	-0.0176478	-0.000414417	0.016085	-0.0275067	-0.0044703	0.00220038	0.0154028	0.00568028	0.00494035	0.0015229	-0.00756839	0.0116401	0.0147697	6.04823e-05	0.0144582	0.0276758	
1	0	0.662808	0.51356	0.345474	0.267999	0.175857	0.156909	0.138809	0.0866281	0.0501272	0.0620877	0.0152707	0.024827	0.00803812	0.0208553	0.0226136	-0.021953	-0.000277017	-0.000206208	-0.0237867	0.020162	-0.0313416	0.00796851	-0.00160771	0.00534361	-0.00536289	0.0121062	-0.00837836	-0.0111632	0.00574888	-0.00635263	-0.00421776	0.00221264	-0.00649387	0.00516459	-0.00720442	0.00255031	0.0119558	0.009017	0.0192198	0.00843894	0.00578974	0.00497617	-0.00120972	-0.0024275	0.00430545	-0.0106695	0.0101979	0.00518592	-0.0180072	0.00121238	-0.00330939	0.00130138	-0.00437383	0.0220031	-0.00935645	-0.00727174	0.00339749	-0.0144414	0.00629716	-0.000629289	0.00433506	0.0243162	-0.0232556	-0.00679285	-0.0150369	-0.0275327	-0.00581565	0.00854263	-0.0132368	-0.0308989	-0.0192548	-0.0070715	-0.026461	0.00193027	0.00417667	0.013504	-0.000242135	0.000786713	0.00574789	-0.00554752	0.0130768	0.00835879	0.00823208	-0.0269565	0.00863811	-0.0216378	0.00404148	0.0157814	-0.0182962	0.0366192	0.0115144	-0.00360256	0.0168182	-0.0171482	0.00240109	0.0165485	-0.0173035	0.0142283	0.00356022	0.00407344	
1	0	0.626207	0.520245	0.382132	0.27817	0.204499	0.16098	0.112055	0.0849818	0.0663801	0.0299671	0.0429563	0.0250274	0.0298482	0.0186321	0.0145661	0.00216801	-0.00544576	0.00861014	0.00811702	0.0190458	-0.0181855	0.0235312	0.00160107	0.00895702	0.0233577	0.00166654	0.00526078	-0.00348095	0.0148836	-0.0041189	0.00885625	-0.0124538	-0.0317746	0.013174	0.0160393	0.0220993	0.0158149	-0.00590532	-0.0152296	-0.0101502	0.01729	0.00458336	-0.00561461	-0.0107526	-0.0030036	-0.00809006	-0.000554248	-0.0263553	0.0370307	-0.00507932	-0.00585017	0.00915561	0.0125793	0.0113744	-0.00422202	0.00947754	-0.010143	0.0120853	-0.000190083	0.019093	-0.0113086	-0.0132925	-0.00858539	0.0100428	0.0156124	-0.0179753	0.0396754	-0.00659178	-0.00558231	-0.0133516	0.0138607	0.00196416	0.00302976	-0.00277928	0.0121965	-0.00605719	0.0137062	-0.0022947	0.00849561	0.00287451	-0.0196557	-3.95187e-06	-0.0029394	0.000840256	-0.022804	-0.00570651	0.0353043	-0.0230886	0.0105484	0.00319022	0.0152296	0.0285438	-0.00363192	-0.0152375	0.0157141	-0.00350433	-0.0131755	-0.00399727	0.00219507	-0.0073586	
1	0	0.660616	0.511523	0.37673	0.231092	0.202775	0.132553	0.113626	0.0846778	0.0573367	0.0517754	0.0279553	0.0432609	-0.00601332	-0.000658555	0.0209627	0.0159798	0.00612421	-0.0284065	0.0341737	-0.0247094	-0.0016546	-0.00447761	-0.014378	0.00610846	-0.000387033	-0.0340801	-0.0178051	0.0169001	0.00419275	-0.0093653	0.00470816	0.0341758	-0.00299121	0.00906926	-0.00278753	-0.0218953	0.0163097	-0.0116028	-0.0130979	0.00994564	-0.0153078	-0.00418801	-0.0135893	0.00814808	0.00672771	-0.0120036	-0.0111799	0.0172637	0.00815319	0.00958673	0.0169902	0.0179818	-0.00139175	-0.0368397	0.00746443	-0.00226012	-0.00589799	-0.00745845	-0.00598254	0.00162651	-0.00596844	-0.00278999	0.00873015	0.000574237	-0.00494792	-0.0187172	-0.0248073	-0.0133735	0.000730109	0.0114675	0.00801343	0.00583842	-0.0126854	-0.0309387	0.00131128	0.0143749	-0.0244089	-0.00508947	0.020382	-0.00650091	0.00351061	0.0035599	-0.00286959	0.0199579	-0.00724859	-0.000428937	-0.00536579	0.0132537	-0.00611745	-0.011394	-0.0138726	0.0259162	0.0301704	-0.00475298	0.00378801	-0.0250898	-0.0115096	0.00429121	-0.0213963	0.00413747	
1	0	0.639865	0.510218	0.36754	0.293761	0.208903	0.160446	0.11466	0.0817572	0.03505	0.0367792	0.0221807	0.020288	0.0311452	0.0333246	0.00340741	-0.00926413	0.0265587	0.00267891	0.0035757	0.000495327	-0.00416045	0.0121992	-0.00677279	-0.00442612	-0.0179703	-0.00568427	0.0159087	-0.0111076	-0.0173276	0.00987235	-0.049068	-0.00199612	0.00470494	-0.00307726	-0.0123705	-0.0220486	-0.0142635	-0.00928845	-0.000857743	0.000276426	-0.00133374	-0.00302472	0.0104785	0.00352033	-0.00678743	-0.0193956	-0.000514867	0.000806109	-0.0114787	0.0238666	-0.0105154	-0.0184419	0.00839182	0.00387833	-0.00256252	3.64552e-05	-0.00609971	0.00436961	-0.00248646	0.00614668	0.00576128	-0.013596	0.00528264	0.00608759	-0.0145739	-0.0153512	-0.00872309	-0.0172119	-2.94539e-05	0.0248198	0.000989523	0.0142112	-0.0163106	-0.0208154	-0.00165436	0.00990832	-0.00648365	0.002011	-0.000241228	-0.00331859	-0.00976232	-0.00261531	0.0177132	-0.00324759	0.0142305	-0.0150476	0.00251396	0.000294553	-0.00299629	-0.0130026	-0.0249141	0.0278564	0.010089	-0.0187734	-0.00107967	0.00642967	-0.00899185	0.0120464	0.0258166	-0.00507679	
1	0	0.615714	0.499269	0.397991	0.279015	0.24122	0.16695	0.0898508	0.112737	0.0670333	0.0476234	0.0425419	0.047111	0.0150044	0.0347527	0.0137166	0.0185457	-0.00931277	-0.0125536	0.00675839	0.0123842	0.0138881	0.00447872	-0.0224149	0.00496162	0.00221819	-0.00569719	0.0167138	0.00821591	-0.0207385	-0.0114205	0.0100892	-0.00692803	0.00679816	0.00761642	-0.00711966	0.00857457	-0.00357094	0.0284355	0.00925869	-0.0110547	-0.0029124	-0.00709935	0.0049834	0.00324123	-0.00997259	0.0194452	0.00492057	-0.00950874	0.0246041	-0.0167532	-0.00465431	-0.0124137	0.00455689	0.00309559	-0.00555269	0.00264881	0.000559584	-0.0167492	0.00866853	-0.00109773	-0.00857861	0.0133332	-0.00247621	-0.0182054	-0.0075429	-0.00399201	-0.0218853	0.0172589	0.0151501	-0.00393531	-0.0105729	0.00114347	-0.0137111	0.0147774	0.00641871	-0.000653442	0.0400985	0.00697784	0.0167138	0.00145848	-0.0146789	0.0347223	0.0191355	-0.0207623	-0.00634883	0.0130771	-0.0066054	0.0187776	-0.0126741	-0.00610349	-0.0100306	-0.0161747	-0.00683003	-0.0100485	0.00708756	-0.017591	0.00182763	0.0335669	-0.0227503	0.0187409	
1	0	0.63123	0.540924	0.355106	0.291952	0.177617	0.165866	0.105318	0.0651916	0.0519431	0.0287224	0.0235631	0.0296825	0.021027	-0.00452708	0.0214629	0.00608331	0.0007088	-0.0169117	-0.0214646	-0.0153706	-0.0339242	-0.00910425	-0.0349245	0.00162109	-0.0118521	0.0122136	0.0150285	-0.00646626	0.00881045	-0.0114451	0.00536496	-0.00417284	-0.0229099	-0.0184517	-0.02991	0.0140266	0.00587951	0.0051601	0.00322299	0.000643585	0.0176782	0.00456951	-0.0134566	-0.0140476	-0.00494633	-0.0216526	-0.00564196	0.00423172	-0.0123216	-0.00323716	-0.013959	0.0116169	-0.00711147	0.0346599	0.0116231	-0.0178079	0.0315556	0.00663729	-0.0191034	-0.0119201	0.00445971	-0.021998	-0.00555733	0.00126162	0.0155464	0.0138654	-0.0105659	-0.00126808	0.00960275	0.00279481	0.0136166	-0.00917197	-0.0182753	0.0254353	-0.000642154	0.00681051	0.00986677	-0.00991298	-0.00304972	-0.00291039	-0.00515754	-0.0099033	-0.00666339	0.0134679	-0.0134856	-0.00339709	-0.0102755	0.0105303	0.012409	0.00119434	-0.00637176	0.00382646	-0.0218798	0.00469292	0.0053216	0.00219926	0.0322408	-0.00858469	0.00301399	0.0263316	
1	0	0.634466	0.525986	0.369255	0.269388	0.209923	0.144724	0.115632	0.100512	0.0566368	0.0586779	0.0458131	0.00197004	0.00654569	0.00754154	-0.0101515	-0.0123796	-0.0129983	0.0105781	-0.0101858	0.00914619	-0.015778	-0.00193669	0.0158501	-0.0310791	0.00713951	0.00913724	0.00960556	-0.0190366	0.00227878	0.00990449	-0.0191132	-0.0141017	-0.0270002	0.0120817	0.00641239	-0.00968294	-0.00571396	-0.0162143	0.00452904	0.0184833	0.000363267	0.00291028	-0.0193469	-0.00243374	0.000557486	-0.00600914	0.0230593	-0.00702726	0.00205443	-0.000521795	0.00989621	0.0136495	0.00640315	0.00134511	-0.00158606	-0.00931677	0.0021203	-0.00375741	-0.0146067	-0.014717	-0.0115934	0.0303052	0.000683971	0.0262034	0.00625258	0.0247271	0.00163891	0.0136944	0.0120132	0.0058783	-0.00263572	0.0267894	0.00534185	-0.0189536	0.00118411	-0.00810798	-0.0130656	0.00906469	-0.0271693	0.00474544	-0.00110979	-0.00944417	-0.0136955	-0.00053771	0.00591642	0.0115205	0.0057518	-0.00213087	-0.0133885	-0.0364902	-0.0141551	-0.00272114	-0.00268616	-0.0081891	0.0142495	0.00118667	-0.00638141	0.00509454	0.000702806	-0.00614299	
1	0	0.648412	0.515446	0.388592	0.241961	0.198181	0.150847	0.102871	0.0739609	0.0672594	0.0471685	0.0259598	0.0485627	0.00141882	0.0200323	0.0215603	0.0189635	0.00429812	0.0182917	-0.00217636	0.0193729	0.00602723	0.0233824	-0.0187417	-0.0157971	0.0065753	0.00446536	0.000520544	-0.0120208	0.00979795	-2.88077e-05	-0.00249764	-0.0209499	-0.000835934	0.0236268	-0.0183576	-0.00825899	-0.0119314	-0.0085362	0.0161044	-0.00687853	0.00400776	-0.00511722	-0.00950199	0.00531434	0.00681835	-0.00777793	0.0208514	0.0283157	0.00983181	-0.0382041	-0.015531	0.00333569	0.0320522	0.00926026	-0.00817407	-0.02649	0.00722596	-0.00661272	-0.0101806	-0.0042823	0.00511198	0.0174985	0.00185485	-0.00703806	-0.0117613	0.00453274	-0.00436698	-0.00211958	-0.0116211	0.00995113	-0.0113027	-0.0173223	-0.0117125	0.00763576	0.0150656	0.000717711	-0.00967678	-0.0172813	0.0136012	-0.00329801	-0.00906954	0.00749188	0.000208442	0.0177341	0.0201091	-0.00816192	0.0213963	-0.00921376	0.0167966	0.00585559	-0.0109719	-0.0160155	0.00843858	0.0149579	-0.00678294	0.0198429	0.0114045	0.0166276	-0.0112516	0.00166863	
1	0	0.61533	0.503688	0.403151	0.290418	0.200238	0.17424	0.12091	0.100799	0.0704559	0.0318657	0.0176119	0.0220649	0.0478448	0.0114381	0.0116968	0.000731637	0.0175061	-0.00511493	0.00252885	0.0141275	0.0248281	-0.00113834	0.015455	0.0148608	0.00276973	0.000342765	-0.0121287	0.0340144	0.0131051	-0.0109909	-0.0141329	-0.00734984	0.00800135	0.00963668	-0.00620345	-0.000465929	-0.000765774	0.0074305	0.0101486	-0.0230172	-0.00129523	0.0132035	0.00378265	-0.022553	0.0215328	-0.00596921	0.00160022	0.0308661	0.0255452	-0.0172858	0.00407872	-0.00774341	0.0285238	-0.0163349	0.00354598	0.000365814	0.0204099	0.0121487	0.0218546	-0.0194543	-7.76904e-05	-0.0037959	0.0117335	-0.000862359	0.0254832	0.0101083	-0.0113912	0.0179011	0.0127357	0.0066135	-0.0161653	-0.0150906	-0.000347729	0.0158463	-0.00909695	0.0186524	0.0148505	0.0139661	-0.00436132	0.00914312	-0.0037271	-0.0054979	0.00834108	-0.0180336	0.00366821	-0.00802075	-0.0246715	0.00597419	-0.00923696	-0.0259518	0.000239593	-0.00185163	-0.00831639	-0.0106711	-0.00770444	-0.0105848	-0.00614768	-0.0209353	0.0118894	0.00522413	
